investor_uuid,permalink,name,entity_def_id,investor_type,investment_count,website
00d5c003-bf9c-bfa5-8285-f615e09cfd20,bay-angels-2,Bay Angels,organization,angel_group,,https://bayangels.com
bf64e610-c398-49ed-8404-110c8747629c,zane-venture-fund,Zane Venture Fund,organization,venture_capital,,https://zane.vc/
50344f14-a637-4cdc-8868-fd2b1a0f039f,walden-catalyst,Walden Catalyst,organization,venture_capital,,https://waldencatalyst.com
263539cd-fdd5-dd6e-0942-4188e5380e61,mmc-ventures,MMC Ventures,organization,venture_capital,,http://www.mmc.vc
9de88f94-1bcf-4af8-be29-8aa15c0ed7d6,tq-ventures,TQ Ventures,organization,venture_capital,,https://www.tqventures.com/
f1653c02-8228-44c0-9691-cb1ee3aac89b,oss-capital-l-p,OSS Capital L.P.,organization,venture_capital,,https://OSS.Capital/
91017a78-5921-4304-8fce-453ac6565233,rogue-capital-collective,Rogue Capital Collective,organization,angel_group,,https://www.roguecapitalcollective.com/
07ce77d5-72eb-2ed5-01be-99dcad7e05b7,scm-advisors,SCM Advisors,organization,venture_capital,,http://www.scmadvisors.co.uk/en/
4ec250ef-ff90-d847-8c19-a3241ef62bae,tuck-lye-koh,Tuck Lye Koh,person,angel_investor,,
82c9ea3c-3e24-462c-a875-3d009e349187,solvay-ventures,Syensqo Ventures,organization,venture_capital,,http://www.solvay-ventures.com
3d8199bf-b0d7-f60c-7884-65afe95363a2,oberndorf-ventures,OEL Venture Investments,organization,venture_capital,,
1cddfaee-9dc1-1e49-2c2f-317b816ee016,ovo-fund,OVO Fund,organization,"micro_vc,venture_capital",,http://www.ovofund.com/
86c95665-ed3e-4f6d-b515-edf9adeed26e,prime-movers-lab,Prime Movers Lab,organization,venture_capital,,http://www.primemoverslab.com
c28aaa47-9138-5e51-d669-6039ad01f7a1,venture-lending-leasing-v,Venture Lending & Leasing V,organization,"venture_capital,venture_debt",,
ad17571b-e808-0f51-3e57-da2e4bb443a5,baruch-future-ventures,Baruch Future Ventures,organization,"family_investment_office,venture_capital",,http://baruch.vc
05f2dcae-9dbe-2025-77f5-ee0f1a318ae6,edgar-d-jannotta-jr,Edgar Jannotta,person,angel_investor,,
7e754cde-6a32-56fd-0f7d-bf60b737b64c,warwick-capital-llp,Warwick Capital LLP,organization,private_equity_firm,,http://www.warwickcap.com/
cb5c14a1-9652-c6d6-7e8b-f8dc48d57074,innotech-capitals,Innotech Capitals,organization,private_equity_firm,,http://www.innotechcapitals.com
c00d6191-2fbe-f796-54b3-fab074445635,inventus-capital-partners,Inventus Capital Partners,organization,venture_capital,,http://www.inventuscap.com
e4d14830-267b-16a8-9343-d801ba9975e1,seraph-group,Seraph Group,organization,angel_group,,http://www.seraphgroup.net
0cabef4b-15db-4e52-8d80-acf80c283c45,alphawave-group,Alphawave Group,organization,"incubator,private_equity_firm,venture_capital",,https://www.alphawave.co.za/
ffe314c9-f4c6-4054-b965-9ac00196a120,barrel-ventures,Barrel Ventures,organization,venture_capital,,https://www.barrelvc.com/
7b06e59f-6406-43f7-9994-eff6cd83c6dd,craig-flom,Craig Flom,person,angel_investor,,
920cf3ab-c412-4b2e-8bf1-59c7d6d25fe8,jonathan-kelly-5fe8,Jonathan Kelly,person,angel_investor,,
fc77fb63-0759-6e16-d896-e921fef8d412,raj-kapoor,Raj Kapoor,person,angel_investor,,
e81cd4a8-d4cc-4c9c-abc5-06f1539a8673,tony-lam-8673,Tony Lam,person,angel_investor,,
3ab3df61-1b55-8ac2-ede9-22b9a2eb29af,dustin-dolginow,Dustin Dolginow,person,angel_investor,,
d370dc6d-d969-876f-bf24-dccf34b84a91,holtzbrinck-ventures,HV Capital,organization,venture_capital,,http://www.hvcapital.com
c221ea80-db46-4bb6-9d9c-4258c702fcf4,sip-global-partners,SIP Global Partners,organization,venture_capital,,https://sipgp.com/
09b3c9c4-03c6-45f5-a223-ffed9f0d95ec,f-st,FAST — by GETTYLAB,organization,venture_capital,,https://f-st.com
1d8fea07-b529-4047-8adf-e19a130f48e0,advisorey,advisorey.,organization,,,https://www.advisorey.com
2d86b0fe-8e61-7ce4-caf6-23a3d71c209e,rtp-global,RTP Global,organization,venture_capital,,https://rtp.vc/
b537fce1-c084-b1f2-1dce-b5c8a62b80cd,utec,UTEC - The University of Tokyo Edge Capital Partners,organization,venture_capital,,https://www.ut-ec.co.jp/english/
76010606-6495-ab99-1da2-26b661cc6176,miratech,Miratech,organization,,,http://www.miratechgroup.com/
7df798b5-ce4c-8794-d9cb-9985f3776ce4,university-system-of-maryland,University System of Maryland Momentum Fund,organization,venture_capital,,http://momentum.usmd.edu
169cd101-5ad9-4fc9-acd9-3d5236bad2cb,brad-quinn,Brad Quinn,person,angel_investor,,
e4d3929b-6f6b-b0e3-49f9-f9fd9301f4f5,jeff-quinn,Jeff Quinn,person,angel_investor,,
970f1eb9-1cd8-4f1b-b78f-4067aa437793,um-ventures,UM Ventures,organization,university_program,,https://www.umventures.org/
9c028111-dc2b-7dcd-475a-e73cbab7b9c3,fort-capital,Fort Capital,organization,venture_capital,,http://www.fortcapitallp.com/
2b98a531-9997-444d-bbc1-7b621589bd08,cortes-capital,Cortes capital,organization,"private_equity_firm,venture_capital",,
96b4c401-3cea-4cd2-9c6f-bccb8dc37df0,smk-corporation,SMK Corporation,organization,,,https://www.smk.co.jp/
56e3d5c5-b3ce-0201-ba1d-6e0b818b739c,sorenson-communications,Sorenson Communications,organization,,,http://www.sorenson.com
a3d4cc7f-8292-437b-9979-2cedb79c5b20,jinesh-patel-5b20,Jinesh Patel,person,angel_investor,,
bf23aeae-37f5-4c89-b725-f1f34f62bc1b,sequoia-capital-global-equities,Sequoia Capital Global Equities,organization,"hedge_fund,private_equity_firm",,https://www.sequoiacap.com/scge
f707030e-5947-71fb-2524-adcddb7cc420,tom-loverro,Tom Loverro,person,angel_investor,,
8c35763c-6427-64fa-154e-a53fba37f707,nextwave-ventures,NextWave Ventures,organization,venture_capital,,https://www.nextwave.vc/
0440b198-d3f2-4b57-902f-b4cf81bd2dd1,cornerstone-investment-capital,Cornerstone Investment Capital,organization,,,
c57c97b5-6a62-5ff7-67ec-47013a1fb76e,northwestern-mutual-future-ventures,Northwestern Mutual Future Ventures,organization,corporate_venture_capital,,https://venture.northwesternmutual.com
9908992c-8e23-d75d-c019-42a1dfa0f497,simcorp,SimCorp,organization,,,http://www.simcorp.com
fe593c5b-8fcf-7ece-7f83-98ba9c74eddd,diego-oppenheimer,Diego Oppenheimer,person,angel_investor,,
3770826e-7225-3584-f78a-a1cb11a38b1a,sherpalo-ventures,Sherpalo Ventures,organization,angel_group,,http://www.sherpalo.com
b5596602-b213-c75d-e454-1da42c0373f3,wil,World Innovation Lab,organization,"corporate_venture_capital,entrepreneurship_program,fund_of_funds,venture_capital",,https://wil.vc
d42f37dd-84af-a978-7ca6-703ab534dde7,ram-shriram,Ram Shriram,person,angel_investor,,
480bdadc-67be-0735-408c-8144b9e8f078,march-capital-partners,March Capital,organization,venture_capital,,http://www.marchcp.com
e866dcfa-0f45-cb1a-a28f-39cde7a5af82,jeremy-andrus,Jeremy Andrus,person,angel_investor,,
83a77d04-d034-4d74-b0fe-677457eb9554,sepio-capital,Sepio Capital,organization,"family_investment_office,private_equity_firm,venture_capital",,https://www.sepiocap.com/
1bd35e47-9985-4dc4-b9f7-a413e54a090d,access-to-education,Access to Education,organization,accelerator,,
79b5f0ac-cf3b-49a7-9da9-aae114bcdbeb,zylun-global,Zylun Global,organization,venture_capital,,http://www.zylunglobal.com/
b0d35264-f953-6db1-ae47-104f929d097f,health-wildcatters,Health Wildcatters,organization,accelerator,,http://healthwildcatters.com
6fb8848a-d2ca-405f-b909-30917b15a070,apy-ventures,APY Ventures,organization,venture_capital,,https://www.apyventures.com/
053916e3-4695-445c-b282-06ca800100b6,caucasus-ventures,Caucasus Ventures,organization,venture_capital,,https://caucasus.vc/
aa81d70b-37ea-4fab-bb66-a4f86b1a94bf,mindshift-capital,Mindshift Capital,organization,venture_capital,,https://www.mindshiftcapital.com
52f57498-7f2c-9814-8e88-408a5fe7909d,otsuka-pharmaceutical,Otsuka Holdings,organization,,,https://otsuka.com
218269b5-0630-56a5-da47-43b4dc30d944,timothy-draper,Tim Draper,person,angel_investor,,
3e701c58-6362-4643-90db-dbdcc7de5fc8,global-ventures,Global Ventures,organization,venture_capital,,https://www.global.vc/
4dbe50ca-ffbd-49a9-afd9-dd71f53bcba3,once-ventures,ONCE Ventures,organization,corporate_venture_capital,,http://www.onceventures.com
6cecbda8-96f0-5acb-adfa-05bc78fbc783,bayer-pharmaceuticals-2,Bayer Pharmaceuticals,organization,,,http://pharma.bayer.com
63ee2116-7030-3dc0-2bbf-4eea5ee3cd51,gunung-sewu-group,Gunung Sewu Group,organization,,,http://gunungsewu.com
d3fcc426-ce02-4d2e-8208-4a4c70d0cc3a,zeynep-zorlu,Zeynep Zorlu,person,angel_investor,,
e2c04a2d-75b8-4067-91eb-1c1cefa334ef,500-emerging-europe,500 Emerging Europe,organization,venture_capital,,https://500ee.co/
e011294b-21fe-4cb6-8c29-ca040ed369c6,keith,Seneca Creek Ventures,organization,micro_vc,,http://www.senecacreekventures.com
c1163232-c625-420e-b222-ae6cc548cfcf,cityrock-venture-partners,CityRock Venture Partners,organization,venture_capital,,https://h-l.vc/cityrock-ventures/
79e301b1-678f-8f16-509b-eaa72d27edf8,newspring-capital,NewSpring,organization,private_equity_firm,,https://newspringcapital.com/
e19774d3-1184-4171-894e-eccfee473e7d,rackhouse-venture-capital,Rackhouse Venture Capital,organization,venture_capital,,https://rackhouse.vc/
ceeeb5d8-6749-5da1-727f-529a4b463319,sonae-im,Bright Pixel Capital,organization,venture_capital,,https://brpx.com/
d6be02e1-00a2-4eea-965f-3844de093af4,ischyros-new-york-3af4,Ischyros New York,organization,hedge_fund,,https://www.ischyrosnewyork.com
4ab5037d-dc09-640a-f94d-9f8c6b70ef02,vmg-partners,VMG Partners,organization,"private_equity_firm,venture_capital",,https://vmgpartners.com
cec33189-d3ef-d5b9-1c7e-def6938f3303,walter-robb-2,Walter Robb,person,angel_investor,,
b9e8b48a-a140-47a2-944f-c6a5a723ce8b,better-food-ventures,Better Food Ventures,organization,venture_capital,,http://betterfoodventures.com
580c5226-4f41-4474-b67c-19e60f4c6bcf,artifact-capital-llc,Artifact Capital,organization,venture_capital,,https://www.artifact.capital
1dfa9c3e-0120-4936-8efe-6c51ffab1f49,long-journey-ventures,Long Journey Ventures,organization,venture_capital,,https://www.longjourney.vc
38d7b153-c198-46f0-b67e-f4571f0593ef,ulta-beauty,Ulta Beauty,organization,pension_funds,,https://www.ulta.com
3a07a22a-2d05-44b5-9ef9-7a09fb393d6c,ascendant-venture,Ascendant Venture,organization,micro_vc,,https://www.ascendantventure.com/
716bf2d9-bc79-4fdc-8103-33d622b18310,saxecap,SaxeCap,organization,private_equity_firm,,https://www.saxecap.com/
1bc2b25a-920e-4a5f-b0ba-0dea07da74c9,fab-co-creation-studio-ventures,Fab Co-Creation Studio Ventures,organization,venture_capital,,https://www.fabcocreationstudio.com/
61b1a652-dd17-4284-be98-5a91c4af668f,david-watson-668f,David Watson,person,angel_investor,,
a1aa38c8-48a4-080f-eb59-c8739644abaa,gary-bradski,Gary Bradski,person,angel_investor,,
faaf7823-c087-ba58-b5fb-b3a52cbfbeb4,lori-bush-2,Lori Bush,person,angel_investor,,
7d24d9b2-0a66-36fd-5426-29fba9bae955,lynn-heublein,Lynn Heublein,person,angel_investor,,
c0b5a76c-83f6-9348-1ce8-c2ef14c02f66,matthew-cowan,Matthew Cowan,person,angel_investor,,
dde444d3-bc1d-3390-f9d4-a3b067a0280f,triple-ring-technologies,Triple Ring Technologies,organization,,,http://tripleringtech.com/
a9ca3b8c-f462-a9f4-9f23-d1e9010e27dd,carrick-capital-partners,Carrick Capital Partners,organization,"private_equity_firm,venture_capital",,http://www.carrickcapitalpartners.com
dda9333f-2d10-448f-999a-da5dce4c4dfb,across-private-investments,Across Private Investments,organization,venture_capital,,http://www.across.sk
978ed794-5443-410a-86c2-48a236479515,ipm-group,IPM Group,organization,private_equity_firm,,https://www.ipmllp.com/
c37ee01a-3e36-45cf-9ebb-f38ba4e3f2b8,purple-ventures,Purple Ventures,organization,venture_capital,,https://www.purple-ventures.com/
d8352d47-0f6e-4bb3-a7c7-f5953f1ef6e6,wca-holding,WCA Holding,organization,venture_capital,,https://www.wcaholding.cz/
a00ffcb9-c5d3-bddd-ec71-badd5082d036,government-of-slovak-republic,Government of Slovak Republic,organization,,,http://www.government.gov.sk
02f7108f-de84-bfdf-2c8e-24e3acdc5024,infrapartners-management,InfraPartners Management,organization,private_equity_firm,,http://www.ipmllp.com/home/
858b95d1-1901-4600-b5ff-3a68c88116da,endpoint-ventures,Endpoint Ventures,organization,venture_capital,,https://www.endpoint.vc/
32a17eaa-5cb7-4641-99df-7272e9438229,daesung-private-equity,Daesung Private Equity,organization,"private_equity_firm,venture_capital",,http://www.daesungpe.com
d6bad7f5-256d-e395-2319-83285d928073,intervest-co,InterVest Co.,organization,venture_capital,,http://www.intervest.co.kr/html/main.html
8d065f6e-c34b-402c-8d71-c7db9cf984b2,nau-ib-capital,Nau IB Capital,organization,"private_equity_firm,venture_capital",,http://www.nauib.com/
3400e4ff-d9b9-b14e-fe56-5807fdabf206,shinhan-capital,Shinhan Capital,organization,venture_capital,,https://www.shcap.co.kr
5b159fd8-a00a-4292-84a7-075bfbaa739e,cafe-fintech-accelerator,CAFE Fintech Accelerator,organization,accelerator,,https://ftcafe.org/about-cafe/
20cd36da-2d14-e728-edf5-19bc276be3db,barry-j-glick,Barry J. Glick,person,angel_investor,,
a7dc3216-f527-426d-8f7a-4acac3936b5b,the-98-6b5b,The 98,organization,venture_capital,,https://www.the98.com/
002b3180-fcba-4082-a3b0-eef19a7520a2,truist-ventures,Truist Ventures,organization,corporate_venture_capital,,https://www.truist.com/who-we-are/truist-ventures
0047d3e2-ac5d-4c03-aef1-037fcbbfd81d,zeal-capital-partners,Zeal Capital Partners,organization,venture_capital,,https://www.zealcapitalpartners.com
1919a6ba-4e4c-2559-378b-5d3afa12a27f,farallon-capital-management,Farallon Capital Management,organization,"private_equity_firm,venture_capital",,http://www.faralloncapital.com
5b01b109-fe37-4852-8d39-245843e3996a,monashee-investment,Monashee Investment Management,organization,hedge_fund,,http://www.monasheecap.com
c3f640e2-e723-7783-d61a-e95c839e6192,rs-investments,RS Investments,organization,venture_capital,,http://www.rsinvestments.com
18eeb3bc-7e43-5661-e1bf-0a98487d7cea,sectoral-asset-management,Sectoral Asset Management,organization,"private_equity_firm,venture_capital",,http://www.sectoral.com
79a8917c-b454-4821-87f1-a57e2c701d1d,silvercircle,SilverCircle,organization,venture_capital,,https://www.silvercircle.vc
2fcf2015-2c9d-4779-8566-67aeef328469,la-foods,LA Foods,organization,,,https://www.la-foods.com/
7e121830-a470-48f2-050a-8b2a07be7086,vested-ventures,Vested Ventures,organization,venture_capital,,http://fullyvested.com/introducing-vested-ventures/
126a98ad-7aa9-1d8e-bf2e-e97b4b8ec131,schroders-plc,Schroders,organization,venture_capital,,https://www.schroders.com
746e6b2f-a5e1-4ff4-8b75-2e127bae0a60,angels-of-many,Angels of Many,organization,angel_group,,https://www.angelsofmany.com/
4b1f0829-f38b-45c0-b38b-d4ceef397e56,latacora,Latacora,organization,,,https://latacora.com
7e8d9ecd-034d-bd08-169c-34c62db717ec,jessie-frazelle,Jessie Frazelle,person,angel_investor,,
28223b1d-8246-4982-93ec-49468dc41148,jordan-walke,Jordan Walke,person,angel_investor,,
b5534458-2007-43b1-b687-0504607dc414,founders-c414,"Founders, Inc.",organization,"accelerator,incubator,venture_capital",,https://f.inc
ddfb2e57-49ef-6466-494a-b8942b8beb95,bluerun-ventures,BlueRun Ventures,organization,venture_capital,,http://www.brv.com
83dfda7f-d558-466c-bccb-da9f1dd94f1c,envisionx-capital,EnvisionX Capital,organization,venture_capital,,https://www.envisionxcapital.com/
d75a8800-ab4c-43cc-a9ea-60bd9b312aaa,ignite-innovation-fund,Ignite Innovation Fund,organization,venture_capital,,https://www.igniteinnovation.com/
3089c81d-8122-4e83-97b3-c0a774350d59,wenzhou-capital,Wenzhou Capital,organization,private_equity_firm,,http://www.wenzhoucapital.com
da5ff054-9436-4b7e-be58-5023318a4458,crista-galli-ventures,Crista Galli Ventures,organization,venture_capital,,https://www.cristagalli.com
cfabb7e7-5895-4023-970d-1f961394517a,plaisance-capital-management,Plaisance Capital Management,organization,entrepreneurship_program,,https://www.plaisancecap.com
6f303da4-2c58-2b04-acea-e32d7d8471cb,3e-bioventures,3E Bioventures,organization,venture_capital,,http://www.3ebiovc.com
aec43158-c0e0-b36a-4771-0678fab41543,delta-capital-2,Delta Capital,organization,venture_capital,,http://www.delta-capital.cn
018bf717-1f60-4db4-8ed1-10f33803dac8,nina-capital,Nina Capital,organization,"micro_vc,venture_capital",,https://www.nina.capital/
e8e985c3-12fe-8a89-f5c8-265b2754a922,avanish-sahai,Avanish Sahai,person,angel_investor,,
180af3fe-c1e2-437a-810e-d4548bc5c342,carbide-ventures,Carbide Ventures,organization,venture_capital,,https://www.carbideventures.com
d2f9e648-266b-41f0-8c60-9344bcad9188,cwr-funds,CWR Funds,organization,venture_capital,,https://cwrfunds.com/
579f969b-ae4f-481d-9953-f43762fe26cf,ism-angels,ISM Angels,organization,angel_group,,https://ismangels.com/
aaa9a010-9f36-4799-e1dc-a8f92068db61,500-kobe,500 Kobe,organization,accelerator,,http://500kobe.com/
65f38cef-51b3-45cd-b2ed-aa6cc25dca10,sumitomo-corporation-of-america,Sumitomo Corporation of America,organization,corporate_venture_capital,,https://www.sumitomocorp.com/en/us/scoa/
e90f071b-0928-ce49-e8d5-746fa913805d,align-capital-2,Align Capital,organization,private_equity_firm,,https://www.aligncapital.com
78bfc704-4d90-6f86-f4bf-dde629cdc7a3,beringer-capital,Beringer Capital,organization,private_equity_firm,,http://www.beringercapital.com/
adc7ba67-bd4f-4275-b272-a61a9cf15ea3,mythic-ventures,Mythic Ventures,organization,venture_capital,,https://mythicventures.com
2c1d62f2-422f-4c6d-897c-28af8deaac43,bob-long-ac43,Bob Long,person,angel_investor,,
e494d90b-10f9-4690-84c3-cdb208fa268e,ahren-innovation-capital,Ahren Innovation Capital,organization,venture_capital,,http://www.ahreninnovationcapital.com/
871bd517-009f-6157-8877-a4cb2432ed1f,amitt-mahajan,Amitt Mahajan,person,angel_investor,,
8789c031-d9ed-97b1-c436-38ef760bee4e,don-stein-2,Don Stein,person,angel_investor,,
d50d5665-ab5d-9da4-7f37-687d188abd21,greg-castle,Greg Castle,person,angel_investor,,
d7a7a267-c18e-ab6f-b16f-d70abc14c6b4,jacob-mullins,Jacob Mullins,person,angel_investor,,
9f626c78-a388-3ced-c2b7-0c523cca78fc,ori-inbar,Ori Inbar,person,angel_investor,,
fedf1df2-6b64-2e04-63c5-337f8d88bfeb,oxford-sciences-innovation,Oxford Science Enterprises,organization,venture_capital,,https://oxfordscienceenterprises.com/
ffc00da0-0a08-4087-aec8-235b0c86682e,robert-del-naja,Robert del Naja,person,angel_investor,,
19341649-caff-0d62-56a1-642c26d16d01,ryan-walsh,Ryan Walsh,person,angel_investor,,
547d42bd-c0b3-4120-8607-5cc1a2bcab4e,revtek-capital,RevTek Capital,organization,venture_debt,,https://www.revtekcapital.com/
bc417ecf-258c-8bcf-e5a3-a9b5ea5e5bb9,darin-brannan,Darin Brannan,person,angel_investor,,
ec7458dd-1133-f7b0-8691-ec549fd4bcf8,saffron-hill-ventures,Saffron Hill Ventures,organization,venture_capital,,http://www.saffronhill.com
44bfa65b-2f94-8dd1-8b2b-20e06d83ffd7,john-textor,John Textor,person,angel_investor,,
42808c4a-bf1b-4eed-8981-29c9da5dc133,nttvc,NTT Venture Capital,organization,venture_capital,,https://nttvc.com/
465d621a-68af-a86d-4395-8bd43eb510db,jeston-george-2,Jeston George,person,angel_investor,,
